STOCK LOCATION,Family,NPI sets,AVOID REF,Alternate Origin stock Location,Imposed Invalidate,Start Allocation Year,Start Allocation Month,Start Allocation day,Reported Year,Reported Month,Reported Day,BUL CONVERSION %-CORE
P689,110146362VALERIAN,W_XS:1 S:2 M:2 L:2 XL:1 XXL:1,0,,,,,,2024,6,21,
P689,110148126PURPLE HEATHER,W_XS:1 S:2 M:2 L:2 XL:1 XXL:1,0,,,,,,2024,6,21,
P689,110144492JET BLACK,W_XS:1 S:2 M:2 L:2 XL:1 XXL:1,0,,,,,,2024,6,21,
P689,880014096PURPLE PENNANT,W_XS:1 S:2 M:2 L:2 XL:1 XXL:1,0,,,,,,2024,6,21,
P689,110149067OPEN AIR,W_XS:1 S:2 M:2 L:2 XL:1 XXL:1,0,,,,,,2024,6,21,
P689,110149067FLAMINGO PLUME,W_XS:1 S:2 M:2 L:2 XL:1 XXL:1,0,,,,,,2024,6,21,
P689,110149067SNOW WHITE,W_XS:1 S:2 M:2 L:2 XL:1 XXL:1,0,,,,,,2024,6,21,
P689,110146362JET BLACK,W_XS:1 S:2 M:2 L:2 XL:1 XXL:1,0,,,,,,2024,6,21,
P689,110145608LILAC,W_XS:1 S:2 M:2 L:2 XL:1 XXL:1,0,,,,,,2024,6,21,
P689,110146363JET BLACK,W_XS:1 S:2 M:2 L:2 XL:1 XXL:1,0,,,,,,2024,6,21,
P689,880014096OPEN AIR,W_XS:1 S:2 M:2 L:2 XL:1 XXL:1,0,,,,,,2024,6,21,
P689,110145608NAVY,W_XS:1 S:2 M:2 L:2 XL:1 XXL:1,0,,,,,,2024,6,21,
P689,110144492ROSE SMOKE,W_XS:1 S:2 M:2 L:2 XL:1 XXL:1,0,,,,,,2024,6,21,
P689,110146363OIL GREEN,W_XS:1 S:2 M:2 L:2 XL:1 XXL:1,0,,,,,,2024,6,21,
P689,110148127MODERATE BLUE,W_XS:1 S:2 M:2 L:2 XL:1 XXL:1,0,,,,,,2024,6,21,
P689,110146363ANTHRACITE,W_XS:1 S:2 M:2 L:2 XL:1 XXL:1,0,,,,,,2024,6,21,
P689,110146067ANTIQUE WHITE,W_XS:1 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110146472STAR WHITE,W_XS:1 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110148082PAPYRUS,W_XS:1 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110148342FOREST SHADE,W_XS:1 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110146074DELLA ROBBIA BLUE,W_XS:1 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110146471DELLA ROBBIA BLUE,W_XS:1 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110146623ASPHALT,W_XS:1 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110148083STAR WHITE,W_XS:1 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110148086PUCE,W_XS:1 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,880014992PAPYRUS,W_XS:1 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110146069ANTIQUE WHITE,W_XS:1 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110146367STAR WHITE,W_XS:1 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110148344JET BLACK,W_XS:1 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110148343TINT INDIGO,W_XS:1 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110146068DELLA ROBBIA BLUE,W_XS:1 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110146069FOREST SHADE,W_XS:1 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110148139URBAN RED,W_XS:1 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110148138STAR WHITE,W_XS:1 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110148140JET BLACK,W_XS:1 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110146071CEDAR,W_XS:1 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110148084URBAN RED,W_XS:1 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110148082PUCE,W_XS:1 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110148085ANTIQUE WHITE,W_XS:1 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110148342JET BLACK,W_XS:1 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110148158MEDIUM STONE,W_XS:1 S:2 M:2 L:1 XL:1,0,,,,,,2024,6,21,
P689,110148157MEDIUM STONE,W_XS:0 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110145965ANTHRACITE,W_S:1 M:1 L:2 XL:2 XXL:2,0,,,,,,2024,6,21,
P689,110146042DUTCH CANAL,W_S:1 M:1 L:2 XL:2 XXL:2,0,,,,,,2024,6,21,
P689,110151869JET BLACK,W_28:1 30:2 32:2 34:2 36:1 38:1,0,,,,,,2024,6,21,
P689,110146000BAROQUE ROSE,W_28:1 30:1 32:2 34:2 36:2,0,,,,,,2024,6,21,
P689,110145990DUTCH CANAL,W_28:1 30:1 32:2 34:2 36:2,0,,,,,,2024,6,21,
P689,110145989ANTHRACITE,W_28:1 30:1 32:2 34:2 36:2,0,,,,,,2024,6,21,
P689,110145963ANTHRACITE,W_28:1 30:1 32:2 34:2 36:2,0,,,,,,2024,6,21,
P689,110145705BLACK,W_26:2 28:2 30:2 32:2 34:1 36:0,0,,,,,,2024,6,21,
P689,110145824FOREST SHADE,W_26:2 28:2 30:2 32:2 34:1 36:0,0,,,,,,2024,6,21,
P689,110146101FOXGLOVE,W_26:2 28:2 30:2 32:2 34:1 36:0,0,,,,,,2024,6,21,
P689,110146209LIGHT BLUE,W_26:2 28:2 30:2 32:2 34:1 36:0,0,,,,,,2024,6,21,
P689,110146390DUSTY ROSE,W_26:2 28:2 30:2 32:2 34:1 36:0,0,,,,,,2024,6,21,
P689,110145868LIGHT BLUE,W_26:2 28:2 30:2 32:2 34:1 36:0,0,,,,,,2024,6,21,
P689,110148370LIGHT BLUE,W_26:2 28:2 30:2 32:2 34:1 36:0,0,,,,,,2024,6,21,
P689,110145831DEEP DEPTHS,W_26:2 28:2 30:2 32:2 34:1 36:0,0,,,,,,2024,6,21,
P689,110146447DEEP MAHOGANY,W_26:2 28:2 30:2 32:2 34:1 36:0,0,,,,,,2024,6,21,
P689,110146953BLACK,W_26:2 28:2 30:2 32:2 34:1 36:0,0,,,,,,2024,6,21,
P689,110147791DARK BLUE,W_26:2 28:2 30:2 32:2 34:1 36:0,0,,,,,,2024,6,21,
P689,110147792MEDIUM BLUE,W_26:2 28:2 30:2 32:2 34:1 36:0,0,,,,,,2024,6,21,
P689,110147794DARK BLUE,W_26:2 28:2 30:2 32:2 34:1 36:0,0,,,,,,2024,6,21,
P689,110147794MEDIUM BLUE,W_26:2 28:2 30:2 32:2 34:1 36:0,0,,,,,,2024,6,21,
P689,110145830GREEN BAY,W_26:2 28:2 30:2 32:2 34:1 36:0,0,,,,,,2024,6,21,
P689,110146209TINT INDIGO,W_26:2 28:2 30:2 32:2 34:1 36:0,0,,,,,,2024,6,21,
P689,110146214SEEDPEARL,W_26:2 28:2 30:2 32:2 34:1 36:0,0,,,,,,2024,6,21,
P689,110147791LIGHT BLUE,W_26:2 28:2 30:2 32:2 34:1 36:0,0,,,,,,2024,6,21,
P689,110147792TINT INDIGO,W_26:2 28:2 30:2 32:2 34:1 36:0,0,,,,,,2024,6,21,
P689,110148371DARK BLUE,W_26:2 28:2 30:2 32:2 34:1 36:0,0,,,,,,2024,6,21,
P689,110146209MEDIUM STONE,W_26:2 28:2 30:2 32:2 34:1 36:0,0,,,,,,2024,6,21,
P689,110146214JET BLACK,W_26:2 28:2 30:2 32:2 34:1 36:0,0,,,,,,2024,6,21,
P689,110146215CYPRESS,W_26:2 28:2 30:2 32:2 34:1 36:0,0,,,,,,2024,6,21,
P689,110146390DESERT SAGE,W_26:2 28:2 30:2 32:2 34:1 36:0,0,,,,,,2024,6,21,
P689,110147797LIGHT BLUE,W_26:2 28:2 30:2 32:2 34:1 36:0,0,,,,,,2024,6,21,
P689,110148369DEEP MAHOGANY,W_26:2 28:2 30:2 32:2 34:1 36:0,0,,,,,,2024,6,21,
P689,110148385JET BLACK,W_26:2 28:2 30:2 32:2 34:1 36:0,0,,,,,,2024,6,21,
P689,110148387DEEP MAHOGANY,W_26:2 28:2 30:2 32:2 34:1 36:0,0,,,,,,2024,6,21,
P689,110148585WARM TAUPE,W_26:2 28:2 30:2 32:2 34:1 36:0,0,,,,,,2024,6,21,
P689,110145830ZEPHYR,W_26:2 28:2 30:2 32:2 34:1 36:0,0,,,,,,2024,6,21,
P689,110145831JET BLACK,W_26:2 28:2 30:2 32:2 34:1 36:0,0,,,,,,2024,6,21,
P689,110147793BLACK,W_26:2 28:2 30:2 32:2 34:1 36:0,0,,,,,,2024,6,21,
P689,110146215JET BLACK,W_26:2 28:2 30:2 32:2 34:1 36:0,0,,,,,,2024,6,21,
P689,110146447JET BLACK,W_26:2 28:2 30:2 32:2 34:1 36:0,0,,,,,,2024,6,21,
P689,110145898MILITARY OLIVE,W_26:2 28:2 30:2 32:2 34:1,0,,,,,,2024,6,21,
P689,880014853LODEN GREEN,W_26:2 28:2 30:2 32:2 34:1,0,,,,,,2024,6,21,
P689,880014853PUCE,W_26:2 28:2 30:2 32:2 34:1,0,,,,,,2024,6,21,
P689,110147200DARK STONE,W_26:2 28:2 30:2 32:2 34:1,0,,,,,,2024,6,21,
P689,110147200RINSE BLACK,W_26:2 28:2 30:2 32:2 34:1,0,,,,,,2024,6,21,
P689,110148156DARK STONE,W_26:2 28:2 30:2 32:2 34:1,0,,,,,,2024,6,21,
P689,110148156RINSE BLACK,W_26:2 28:2 30:2 32:2 34:1,0,,,,,,2024,6,21,
P689,110147802TINT INDIGO,W_26:2 28:2 30:2 32:2 34:1,0,,,,,,2024,6,21,
P689,110148341TINT INDIGO,W_26:2 28:2 30:2 32:2 34:1,0,,,,,,2024,6,21,
P689,880014980LIGHT STONE,W_26:2 28:2 30:2 32:2 34:1,0,,,,,,2024,6,21,
P689,880014854JET BLACK,W_26:2 28:2 30:2 32:2 34:1,0,,,,,,2024,6,21,
P689,110146136MEDIUM STONE,W_26:2 28:2 30:2 32:2 34:1,0,,,,,,2024,6,21,
P689,880014854CHICORY,W_26:2 28:2 30:2 32:2 34:1,0,,,,,,2024,6,21,
P689,880014991PAPYRUS,W_26:2 28:2 30:2 32:2 34:1,0,,,,,,2024,6,21,
P689,110146136LIGHT STONE,W_26:2 28:2 30:2 32:2 34:1,0,,,,,,2024,6,21,
P689,110147802ACID WASH,W_26:2 28:2 30:2 32:2 34:1,0,,,,,,2024,6,21,
P689,110148081JET BLACK,W_26:2 28:2 30:2 32:2 34:1,0,,,,,,2024,6,21,
P689,110148341LIGHT STONE,W_26:2 28:2 30:2 32:2 34:1,0,,,,,,2024,6,21,
P689,110145616MEDIUM GRAY,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146215FOG,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148285PEBBLE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150580ASH ROSE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150751WHISPER WHITE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110151096JET BLACK,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110151150CLOUD DANCER,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,880015131MEDIUM STONE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,880015232BLACK,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146215CORNFLOWER BLUE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146215FROSTY GREEN,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146448MEDIUM BLUE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148212CLOUD DANCER,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110149133ZEPHYR,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150118ANTHRACITE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150479SKY BLUE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110145616JET BLACK,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146090BLACK,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146215CLOUD DANCER,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146215LARK,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110147796BLACK,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148717STAR WHITE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148718STAR WHITE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110149092LIGHT BLUE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150120ANTHRACITE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150751CARDINAL,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150755ANTIQUE WHITE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,880014087MEDIUM BLUE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,880014961BEECH,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,880014961CHOCOLATE FONDANT,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,880014961FESTIVAL FUCHSIA,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,880015131ICE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146390DIJON,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146961DIJON,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148373LIGHT BLUE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148528JET BLACK,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110149255INDIAN TAN,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150745JET BLACK,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150850CLOUD DANCER,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110152159JET BLACK,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110145616DARK SHADOW,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146492CORNFLOWER BLUE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110147433CORK,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148294CYPRESS,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110149136MARSHMALLOW,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150021CAPTAINS BLUE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150754WHISPER WHITE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146034MEDIUM STONE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146034TINT INDIGO,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146448BLUE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110147553JET BLACK,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110147555SORREL BROWN,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110147593CYPRESS,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110147795DARK BLUE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148284BLACK IRIS,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148294WHISPER WHITE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148373MEDIUM BLUE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110149255JET BLACK,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150023LIGHT BLUE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150482PINK LAVENDER,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150805WHISPER WHITE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150926ANTHRACITE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110151713FOREST SHADE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110152158SLATE GREEN,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110147433CORNFLOWER BLUE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110147792LIGHT BLUE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148373DARK BLUE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148710LAPIS BLUE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110149276CREAM PINK,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110149279CREAM PINK,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150022LIGHT BLUE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110151150LARK,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110151313DELLA ROBBIA BLUE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110152157TINT INDIGO,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,880014961AIR BLUE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,880014961SNOW WHITE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110145616DEEP OLIVE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146034LIGHT BLUE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110147593ROMANCE ROSE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148386BLACK,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148426STAR WHITE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110149276ETRUSCAN RED,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110149279LENTIL SPROUT,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150119TAN,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110151063ANTHRACITE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110151528EGRET,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,880014087LIGHT BLUE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,880015130TINT INDIGO,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,880015230ORCHID PINK,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,880015231GREY,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148214GLACIER GRAY,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148213BLUE HORIZON,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148529DAWN PINK,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110149066LUPINE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,880015270MEDIUM BLUE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110149066GRAPE WINE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148214ANTHRACITE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146362BLUE HORIZON,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148221GLACIER GRAY,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148213GLACIER GRAY,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148529STRETCH LIMO,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148529JET BLACK,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148529BROWN STONE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148214BLUE HORIZON,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146362STRAWBERRY ICE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148529DARK PURPLE,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,880015273BLACK,W_26:1 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
