STOCK LOCATION,Family,NPI sets,AVOID REF,Alternate Origin stock Location,Imposed Invalidate,Start Allocation Year,Start Allocation Month,Start Allocation day,Reported Year,Reported Month,Reported Day,BUL CONVERSION %-CORE
P689,110148428STAR WHITE,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110148429STAR WHITE,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110148992SEA PINK,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110149149SNOW WHITE,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110150180BONNIE BLUE,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110150485SKY BLUE,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110150615SKY BLUE,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110150617MELLOW YELLOW,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110145703JET BLACK,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110145874PAPYRUS,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110146029FOREST SHADE,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110146032MUSHROOM,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110146102DEW,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110147511JET BLACK,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110147966GRAY LILAC,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110147968DARK PURPLE,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110150449PALE BANANA,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110150616DEW,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110150617SKY BLUE,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110146364LUPINE,W_ S:1 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110146363ICEBERG GREEN,W_ 28:2 30:2 32:2 34:2 36:2,0,,,,,,2024,6,21,
P689,110149067LUPINE,W_ 28:2 30:2 32:2 34:2 36:2,0,,,,,,2024,6,21,
P689,110145961JET BLACK,W_ 28:2 30:2 32:2 34:2 36:1 38:0,0,,,,,,2024,6,21,
P689,110148857ROSEBUD,W_ 28:2 30:2 32:2 34:2 36:1 38:0,0,,,,,,2024,6,21,
P689,110149137MARSHMALLOW,W_ 28:2 30:2 32:2 34:2 36:1 38:0,0,,,,,,2024,6,21,
P689,110148857ANTHRACITE,W_ 28:2 30:2 32:2 34:2 36:1 38:0,0,,,,,,2024,6,21,
P689,110145873PAPYRUS,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110146024JET BLACK,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110146957STRAWBERRY ICE,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110145713MUSHROOM,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110145714DEW,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110145872GREEN EYES,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110145870DUTCH CANAL,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110145823LAUREL GREEN,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110145869JET BLACK,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110146958JESTER RED,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110150533PRISM PINK,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110150533JET BLACK,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110145871PINK LAVENDER,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110146200JET BLACK,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110146955JESTER RED,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110146211PAPYRUS,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110146290ZEPHYR,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110146463WHISPER WHITE,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110145869PINK LAVENDER,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110145873RUMBA RED,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110146293WHISPER WHITE,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110146956JESTER RED,W_ 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110147501AQUA SKY,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110147501PARFAIT PINK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110149147BONNIE BLUE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110149148PASTEL LAVENDER,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150177BLUE HORIZON,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150177SHALE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150179BONNIE BLUE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150447WINTER WHITE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150448BRIGHT WHITE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110147501STAR SAPPHIRE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148004DARK PURPLE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150178SHALE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150481PINK LAVENDER,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150534VEILED ROSE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110151097ZEPHYR,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110145964BAROQUE ROSE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146442JET BLACK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146442RABBIT,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110147573LAVANDULA,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110147733LEGION BLUE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110147746DARK PURPLE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148216AFTERGLOW,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110149261LIMOGES,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150535BLUE HORIZON,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110151061JET BLACK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110151141CANDY PINK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110147572BRIGHT WHITE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110147743MAUVE SHADOWS,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110147747JET BLACK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148045JET BLACK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148263STAR SAPPHIRE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150490VEILED ROSE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150534MISTLETOE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110151062JET BLACK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146134ANTHRACITE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110147744GRAY LILAC,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110149260OPEN AIR,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110149896STAR WHITE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150480DEW,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150532PRISM PINK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150708BLUE HORIZON,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110151034BLUE HORIZON,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146443JET BLACK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110147573JET BLACK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110147745GRAY LILAC,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148215BLACK IRIS,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110149146BONNIE BLUE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110149146PASTEL LAVENDER,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110149275JET BLACK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110149925PIRATE BLACK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150532JET BLACK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150532ORCHID BLOOM,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150536MISTLETOE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150536VEILED ROSE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150708SHALE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110151141CEDAR WOOD,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110147572LIGHT CLEAR BLUE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148527JET BLACK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150038JET BLACK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110150531MISTLETOE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110151034CANDY PINK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110151224JET BLACK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146025DARK PURPLE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146025RABBIT,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146025PIRATE BLACK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110149924ROEBUCK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146025JET BLACK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146026BROWN STONE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146026FOXGLOVE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110149924JET BLACK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146025DEW,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146025DAWN PINK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146026JET BLACK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148383JET BLACK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148383PURPLE DUSK,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110146025BROWN STONE,W_ 28:2 30:2 32:2 34:1 36:1,0,,,,,,2024,6,21,
P689,110148855BLACK IRIS,W_ 28:1 30:2 32:2 34:2 36:1 38:1,0,,,,,,2024,6,21,
P689,110150102PHANTOM,W_ 28:1 30:2 32:2 34:2 36:1 38:1,0,,,,,,2024,6,21,
P689,110146360ICEBERG GREEN,W_ 28:1 30:2 32:2 34:2 36:1 38:1,0,,,,,,2024,6,21,
P689,110146359FLAMINGO PLUME,W_ 28:1 30:2 32:2 34:2 36:1 38:1,0,,,,,,2024,6,21,
P689,110146359MARITIME BLUE,W_ 28:1 30:2 32:2 34:2 36:1 38:1,0,,,,,,2024,6,21,
P689,110146359ICEBERG GREEN,W_ 28:1 30:2 32:2 34:2 36:1 38:1,0,,,,,,2024,6,21,
P689,110146358ICEBERG GREEN,W_ 28:1 30:2 32:2 34:2 36:1 38:1,0,,,,,,2024,6,21,
P689,110150489JET BLACK,W_ 28:1 30:2 32:2 34:2 36:1 38:1,0,,,,,,2024,6,21,
P689,110146359GLACIER GRAY,W_ 28:1 30:2 32:2 34:2 36:1 38:1,0,,,,,,2024,6,21,
P689,110151026JET BLACK,W_ 28:1 30:2 32:2 34:2 36:1 38:1,0,,,,,,2024,6,21,
P689,110146205JET BLACK,W_ 28:1 30:2 32:2 34:2 36:1 38:1,0,,,,,,2024,6,21,
P689,110146359LUPINE,W_ 28:1 30:2 32:2 34:2 36:1 38:1,0,,,,,,2024,6,21,
P689,110150489WARM TAUPE,W_ 28:1 30:2 32:2 34:2 36:1 38:1,0,,,,,,2024,6,21,
P689,110150642NIGHT SKY,W_ 28:1 30:2 32:2 34:2 36:1 38:1,0,,,,,,2024,6,21,
P689,110146489JET BLACK,W_ 28:1 30:2 32:2 34:2 36:1 38:1,0,,,,,,2024,6,21,
P689,110146359GRAPE WINE,W_ 28:1 30:2 32:2 34:2 36:1 38:1,0,,,,,,2024,6,21,
P689,110150489PUCE,W_ 28:1 30:2 32:2 34:2 36:1 38:1,0,,,,,,2024,6,21,
P689,110147075ASPHALT,W_ 28:1 30:2 32:2 34:2 36:1 38:1,0,,,,,,2024,6,21,
P689,110146358GRAPE WINE,W_ 28:1 30:2 32:2 34:2 36:1 38:1,0,,,,,,2024,6,21,
P689,110150489IVY GREEN,W_ 28:1 30:2 32:2 34:2 36:1 38:1,0,,,,,,2024,6,21,
P689,110146358LUPINE,W_ 28:1 30:2 32:2 34:2 36:1 38:1,0,,,,,,2024,6,21,
P689,110145962JET BLACK,W_ 28:1 30:2 32:2 34:2 36:1 38:0,0,,,,,,2024,6,21,
P689,110146363GRAPE WINE,W_ 28:1 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110146357JET BLACK,W_ 28:1 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110146357BAROQUE ROSE,W_ 28:1 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110146361STRAWBERRY ICE,W_ 28:1 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110146357BRIGHT WHITE,W_ 28:1 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110146361JET BLACK,W_ 28:1 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110146357DUTCH CANAL,W_ 28:1 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110146361VALERIAN,W_ 28:1 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110146357VALERIAN,W_ 28:1 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110146361ANTHRACITE,W_ 28:1 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110146357OIL GREEN,W_ 28:1 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110146358OIL GREEN,W_ 28:1 30:1 32:2 34:2 36:2 38:1,0,,,,,,2024,6,21,
P689,110146356BRIGHT WHITE,W_ 28:1 30:1 32:2 34:2 36:2 38:1,0,,,,,,2024,6,21,
P689,110146356ECRU,W_ 28:1 30:1 32:2 34:2 36:2 38:1,0,,,,,,2024,6,21,
P689,110146359BRIGHT WHITE,W_ 28:1 30:1 32:2 34:2 36:2 38:1,0,,,,,,2024,6,21,
P689,110146356JET BLACK,W_ 28:1 30:1 32:2 34:2 36:2 38:1,0,,,,,,2024,6,21,
P689,110146356DUTCH CANAL,W_ 28:1 30:1 32:2 34:2 36:2 38:1,0,,,,,,2024,6,21,
P689,110146360BLUE HORIZON,W_ 28:1 30:1 32:2 34:2 36:2 38:1,0,,,,,,2024,6,21,
P689,110146360VALERIAN,W_ 28:1 30:1 32:2 34:2 36:2 38:1,0,,,,,,2024,6,21,
P689,110146360ANTHRACITE,W_ 28:1 30:1 32:2 34:2 36:2 38:1,0,,,,,,2024,6,21,
P689,110146358JET BLACK,W_ 28:1 30:1 32:2 34:2 36:2 38:1,0,,,,,,2024,6,21,
P689,110146360STRAWBERRY ICE,W_ 28:1 30:1 32:2 34:2 36:2 38:1,0,,,,,,2024,6,21,
P689,110146359BLUE HORIZON,W_ 28:1 30:1 32:2 34:2 36:2 38:1,0,,,,,,2024,6,21,
P689,110146359JET BLACK,W_ 28:1 30:1 32:2 34:2 36:2 38:1,0,,,,,,2024,6,21,
P689,110146356BAROQUE ROSE,W_ 28:1 30:1 32:2 34:2 36:2 38:1,0,,,,,,2024,6,21,
P689,110146360JET BLACK,W_ 28:1 30:1 32:2 34:2 36:2 38:1,0,,,,,,2024,6,21,
P689,110146356OIL GREEN,W_ 28:1 30:1 32:2 34:2 36:2 38:1,0,,,,,,2024,6,21,
P689,110146359ANTHRACITE,W_ 28:1 30:1 32:2 34:2 36:2 38:1,0,,,,,,2024,6,21,
P689,110146356VALERIAN,W_ 28:1 30:1 32:2 34:2 36:2 38:1,0,,,,,,2024,6,21,
P689,110146360GLACIER GRAY,W_ 28:1 30:1 32:2 34:2 36:2 38:1,0,,,,,,2024,6,21,
P689,110149926BRIGHT WHITE,W_ S:2 M:2 L:2 XL:2 XXL:1,0,,,,,,2024,6,21,
P689,110148126CASHMERE BLUE,W_XS:2 S:4 M:4 L:4 XL:2 XXL:2,0,,,,,,2024,6,21,
P689,110146489EBONY,W_ 28:1 30:3 32:3 34:3 36:1 38:1,0,,,,,,2024,6,21,
P689,110148128ITALIAN PLUM,W_XS:2 S:4 M:4 L:4 XL:2 XXL:2,0,,,,,,2024,6,21,
P689,110146489NIGHT SKY,W_ 28:1 30:3 32:3 34:3 36:1 38:1,0,,,,,,2024,6,21,
P689,110150642JET BLACK,W_ 28:1 30:2 32:2 34:2 36:1 38:1,0,,,,,,2024,6,21,
P689,110145986JET BLACK,W_XS:2 S:4 M:4 L:4 XL:2 XXL:2,0,,,,,,2024,6,21,
P689,110145986BARELY PINK,W_XS:2 S:4 M:4 L:4 XL:2 XXL:2,0,,,,,,2024,6,21,
P689,110146228JET BLACK,W_ 28:1 30:3 32:3 34:3 36:1 38:1,0,,,,,,2024,6,21,
P689,110146208BLUE GLOW,W_XS:2 S:4 M:4 L:4 XL:2 XXL:2,0,,,,,,2024,6,21,
P689,880015132BISTRO GREEN,W_26:1 28:3 30:3 32:3 34:1,0,,,,,,2024,6,21,
P689,110149119OLD ROSE,W_26:3 28:3 30:3 32:3 34:3,0,,,,,,2024,6,21,
P689,110149120INDIGO,W_26:2 28:2 30:2 32:2 34:1,0,,,,,,2024,6,21,
P689,110151039MEDIUM STONE,W_26:2 28:2 30:2 32:2 34:1,0,,,,,,2024,6,21,
P689,110148345ASPHALT,W_XS:2 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110149101DARK STONE,W_26:2 28:2 30:2 32:2 34:1,0,,,,,,2024,6,21,
P689,110146623OLD ROSE,W_XS:2 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110146623FOXGLOVE,W_XS:2 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110149122SAGE GRAY,W_XS:2 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110149103OLD ROSE,W_XS:1 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110150182BRIGHT BLUE,W_26:1 28:2 30:2 32:2 34:2 36:1,0,,,,,,2024,6,21,
P689,110151225MEDIUM STONE,W_XS:2 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110149102TINT INDIGO,W_26:2 28:2 30:2 32:2 34:1,0,,,,,,2024,6,21,
P689,110150184MEDIUM STONE,W_XS:2 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110149103SAGE GRAY,W_XS:2 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110149106OLD ROSE,W_XS:2 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110150183MEDIUM STONE,W_26:2 28:2 30:2 32:1 34:1,0,,,,,,2024,6,21,
P689,110150181BRIGHT WHITE,W_26:1 28:2 30:2 32:2 34:1 36:0,0,,,,,,2024,6,21,
P689,110151226MEDIUM STONE,W_XS:2 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110151040DARK STONE,W_26:2 28:2 30:2 32:1 34:1,0,,,,,,2024,6,21,
P689,110149123STAR WHITE,W_XS:2 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110150185DUTCH CANAL,W_XS:2 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110149104ANTIQUE WHITE,W_XS:2 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110150199JET BLACK,W_XS:2 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110149105SAGE GRAY,W_XS:2 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110149121ANTIQUE WHITE,W_XS:2 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110150200FOXGLOVE,W_XS:2 S:2 M:2 L:2 XL:1,0,,,,,,2024,6,21,
P689,110148127CEMENT,W_XS:1 S:2 M:2 L:2 XL:1 XXL:1,0,,,,,,2024,6,21,
P689,110148127MAUVE ORCHID,W_XS:1 S:2 M:2 L:2 XL:1 XXL:1,0,,,,,,2024,6,21,
